actor_id,movie_id,character
44922,33542,Uncle Bill
44919,33542,Tony
21264,33542,Angelo
44921,33542,Danny
1426138,33542,White Tiger
1235524,33542,Whitney
5064,43566,Dr. Carolyn Ryan
3896,43566,Ben Ryan
820,43566,Jacob Ryan
658,43566,Panos Demeris
1473,43566,
121955,43566,Judith Ryan
11512,43566,Wendell Bye
37042,43566,Terry Taverner
2841,43566,Martha Taverner
1283,71754,Margaret MacNeil
19901,71754,Neil Currie
198287,71754,Jimmy MacNeil
18794,71754,Catherine MacNeil
6074,71754,Angus MacNeil
563767,71754,Marilyn
12270,43612,Francis Bergeade
30641,43612,Gérard 'Gégé' Tilier
20851,43612,Nicole Bergeade
2744,43612,Dolores Thivart
77929,43612,Pouillaud
35911,43612,Jean-Paul « J.P. » Delépine
342254,43612,"Charles, l'animateur"
19934,43612,Madame André dit « Lolotte »
2415,43612,Lucette
235494,43612,un client du garage
11181,51352,Narration (voice)
515,51352,Diary Readings (voice)
81023,16934,Young Graham
53367,16934,Molly
81024,16934,Fred
5312,16934,Graham Young
81025,16934,Mr. Goez
81026,16934,Mrs. Goez
10729,16934,Winnie
46427,16934,Dennis
81027,16934,Sue
81028,16934,Mr. Dexter
520,10324,Lucy
5590,10324,Jane
1245,10324,Emily
68185,10324,Joe
68186,10324,Al
68187,10324,Eddy
7399,10324,
1271,78406,Ruben Martinez / Robby Martin
1903,78406,Lou Perilli
10768,78406,Laura
532,78406,Eddie Agopian
18316,78406,Bonnie Martin
28010,78406,Judge Winton Myers
34597,78406,Reed Tyler
1272,78406,Nick Zingaro
11318,78406,Mona Rowland-Downey
4587,55731,Miss Sandra Beecher
26485,55731,Frank Machi
1893,55731,Daniel Webster
13446,55731,Cindy Johnson
17770,55731,Jack Fryman
171522,55731,Eduardo Braz
18324,55731,Hans Kooiman
20303,55731,Marco Kito
239978,55731,Gilbert Tutu
239979,55731,Oni Nagano
15319,32119,Brother Peter Lavin
198643,32119,
1195879,32119,
946161,32119,
1828572,32119,Stephen Lunney
776,11066,Marcus Graham
59153,11066,Jacqueline 'Jackie / Jack' Broyer
4587,11066,Angela Lewis
58563,11066,Gerard Jackson
10661,11066,Strangé
78029,11066,Tyler
10225,11066,Nelson
70243,11066,Lady Eloise
2632,11066,Bony T
141823,11066,Yvonne
56830,11104,Woman in blonde wig
1337,11104,Policeman 663
12671,11104,Faye
43661,11104,"He Zhiwu, Cop 223"
119875,11104,Air Hostess
1618663,11104,Owner of eatery
119877,11104,May
1618664,11104,K store clerk
1407506,11104,Replacement for Cop 663
1591060,11104,Stewardess' new boyfriend
2166,37975,Joe Morelli
258039,37975,Beata
592480,37975,Brigadiere Mastropaolo
14151,37975,Professore Muto
652000,37975,Madre di Anna
103627,37975,Nonno Bordonaro
39618,37975,Funzionario Comunale
1264236,37975,Collezionista
1850191,37975,Principessa
126975,37975,Badalamenti #1
7399,2074,Mel Coplin
4687,2074,Nancy Coplin
4939,2074,Tina Kalb
21277,2074,Pearl Coplin
21278,2074,Richard Schlichting
18364,2074,Ed Coplin
10437,2074,Mary Schlichting
16851,2074,Tomy Kent
28633,2074,Paul Harmon
1989,2074,Valerie Swaney
18259,27793,Bastian Bux
57236,27793,Nicole
27111,27793,Barney Bux
134061,27793,Jane Bux
70851,27793,Slip
134063,27793,Mookie
95645,27793,Dog
12517,27793,Coreander / Old Man of Wandering Mountain
13364,27793,The Childlike Empress
189921,27793,Urgl
1311669,44284,Khedija
1311670,44284,Khalti Hadda
1311671,44284,Mroubia
1311672,44284,Habiba
1311673,44284,Schema
226438,44284,Young Alia
1435458,290157,Herself
2694,110972,Charlie Dunlap
8256,110972,Amy
1230,110972,Alan Davenport
77133,110972,Ruby
4003,110972,Mom Dunlap
20899,110972,Dad Dunlap
39568,110972,Mrs. Tarnell
12438,110972,Paul Entamen
3033,110972,Jack
143151,32622,
196180,32622,
3711,32622,Mae
87707,32622,
1590957,32622,Sam
2876,73067,Terry Klout
567972,73067,Frank Bois
5168,73067,Jack Kelly
57298,73067,Bernadette
140230,73067,Handy Paige
17024,73067,Senior Customs Officer
72466,73067,Young Man In Cinema No. 2
16560,11863,David Corelli
9625,11863,Katrina Gavin
9046,11863,Matt Gavin
2712,11863,Bob Hargrove
16554,11863,Governor Edwards
58312,11863,Patrice Jacinto
2517,11863,Karen Heller
7497,11863,Bill Barrett
47932,11863,Pat Callendar
17770,11863,D.A. Arnold Clifford
222473,55475,Balbuena
222477,55475,Chef
71839,55475,Nancy
222474,55475,Fellito
1809293,55475,Pedro
1845273,55475,Juan Carlos
1866867,55475,Police Officer
1866868,55475,Xiomara
1656675,55475,Matilde
1866869,55475,Consul
1650801,124636,
1292738,124636,
1292739,124636,
1292740,124636,
1650802,124636,
16418,124636,
1650803,124636,
1292741,124636,
1650805,124636,
1650807,124636,Himself
7090,9101,"Lt. Commander Thomas ""Tom"" Dodge"
34485,9101,Lt. Emily Lake
60949,9101,"Executive Officer Lt. Martin T. ""Marty"" Pascal"
5048,9101,Lt. Howard
6905,9101,Rear Admiral Yancy Graham
3905,9101,Captain Knox
9626,9101,Admiral Winslow
236327,9101,Seaman Buckman
18271,9101,Seaman Nitro 'Mike'
84077,9101,Planesman 1st Class Jefferson 'R.J.' Jackson
3830,123360,Herself
54782,123360,Jean Seberg
45382,5757,Dirk
45386,5757,Angela Lucassy
45387,5757,Tammy Shafer
45388,5757,Ken Shafer
45389,5757,Vivian
45390,5757,Mike Miller
45391,5757,Kelly Bound
45392,5757,Betty Levy
45393,5757,Howie Diadone
45394,5757,"Ed, the photographer"
93396,39428,David (Aged 15)
3272,39428,David (Aged 10)
4800,39428,Mae Morgan
2958,39428,Sarah
5724,39428,Frank
30151,39428,Bobbie Lee Taylor
196902,39428,Second Testifier
196843,39428,Woman
4432,39428,Miss Scover
146025,39428,Schoolmistress
4135,9302,Warren Justice
1160,9302,Tally Atwater
8893,9302,Marcia McGrath
3266,9302,Bucky Terranova
18794,9302,Joanna Kennelly
2683,9302,Ned Jackson
8986,9302,John Merino
1218088,9302,Rob Sullivan
58650,9302,Fernando Buttanda
91332,9302,Luanne Atwater
2157,11000,Armand Goldman
193,11000,Sen. Kevin Keeley
78729,11000,Albert Goldman
1902,11000,Louise Keeley
31511,11000,National Enquirer Photographer
5587,11000,Agador Spartacus
5346,11000,Val Goldman
49148,11000,Barbara Keeley
11870,11000,Katherine Archer
77338,11000,Harry Radman
8349,249882,Father Jozo Zovko
13919,249882,Milan Vukovic
14990,249882,Sister Fabijana Zovko
925,249882,Miodrag Dobrovic
14102,249882,Father Ferdo Vlasic
86308,16388,Susan
21398,16388,Audrey
86309,16388,Mrs McMullen
86310,16388,Molly McMullen
12833,16388,Barry/Finbar McMullen
86311,16388,Marty
27739,16388,Leslie
69298,16388,Patrick McMullen
86312,16388,Ann
86313,16388,Jack McMullen
2888,9737,Detective Mike Lowrey
78029,9737,Detective Marcus Burnett
4939,9737,Julie Mott
10698,9737,Fouchet
532,9737,Captain C. Howard
19838,9737,Captain Allison Sinclair
11486,9737,Jojo
4604,9737,Theresa Burnett
3711,9737,Francine
14331,9737,Detective Sanchez
32747,30765,Michael Tyler
108210,30765,Ryan Tyler
108211,30765,Ling
108212,30765,Johnny
108213,30765,Beth
6193,10474,Jim Carroll
11478,10474,Jim's Mother
65395,10474,Pedro
13240,10474,Mickey
9257,10474,Swifty
186526,10474,Neutron
3196,10474,Diane Moody
11486,10474,Bobby
8874,10474,Reggie
163985,10474,Manny
4566,22279,P.L. O'Hara
3291,22279,Meredith Potter
95789,22279,Stella
47754,22279,Lily
2629,22279,Vernon
22109,22279,Bunny
55643,22279,Rose
30427,22279,Dotty Blundell
1220073,22279,St.Ives
5475,22279,Desmond Fairchild
17882,30157,Isabelle
42993,30157,Thomas Ludens
17257,30157,Sofia Ludens
109144,30157,"Edward, Jaque's Accountant"
171574,30157,"Jan, Jaque's Goon"
122241,30157,"Kurt, Jaque's Goon"
188244,30157,Officer Patsy Melville
7489,30157,Girl Squatter
94430,30157,Irate Woman
11486,30157,Doorman at Club
31,568,Jim Lovell
2053,568,Fred Haise
4724,568,Jack Swigert
33,568,Ken Mattingly
228,568,Gene Kranz
8183,568,Marilyn Lovell
8184,568,Barbara Lovell
8185,568,Susan Lovell
8186,568,Jeffrey Lovell
8187,568,Jay Lovell
3896,11780,Robert Roy MacGregor (Rob Roy)
4431,11780,Mary MacGregor
5049,11780,John Graham (Marquis of Montrose)
3129,11780,Archibald Cunningham
7036,11780,Alan MacDonald
1248,11780,Killearn
973,11780,Gregor
53815,11780,Argyll
1834,11780,Morag
18280,11780,Alasdair
3127,34996,Kathleen Conklin
4690,34996,Peina
18750,34996,Casanova
36190,34996,Jean
11486,34996,Missionary
3137,34996,Professor
5576,414,Bruce Wayne / Batman
2176,414,Harvey Dent / Two-Face
206,414,Edward Nygma / The Riddler
2227,414,Dr. Chase Meridian
5577,414,Dick Grayson / Robin
3796,414,Alfred Pennyworth
3798,414,Commissioner Gordon
69597,414,Sugar
5578,414,Spice
5579,414,Gossip Gerty
50,649,Séverine Serizy
3784,649,Henri Husson
9762,649,Pierre Serizy
9763,649,Madame Anais
17577,649,Marcel
9765,649,Charlotte
9766,649,Renée
9767,649,Graf
9768,649,Hyppolite
37464,649,Pallas
4687,1873,Laura Bowman
3910,1873,Andy Bowman
19668,1873,U Aung Ko
8978,1873,Jeremy Watt
19669,1873,"San San, Hotel Desk Clerk"
19670,1873,Australian Doctor
10379,1873,Mr. Scott
19671,1873,Zaw Win
19672,1873,Zabai
19674,1873,Nick Bowman
1037,5894,Auggie Wren
46392,5894,Man with Strange Glasses
521,5894,Pete Maloney
46393,5894,Dot
10437,5894,Waffle eater
4808,5894,Tommy Finelli
10963,5894,Jerry
3125,5894,Singing Telegram
23931,5894,Young lady
65827,5894,Jackie Robinson
7180,1775,Sheriff Bud B. Boomer
21278,1775,U.S. President
24203,1775,Deputy Honey
7166,1775,"Stuart Smiley, National Security Advisor"
9626,1775,General Dick Panzer
18916,1775,Roy Boy
5502,1775,Kabral Jabar
3173,1775,"R.J. Hacker, President of Hacker Dynamics"
26485,1775,"Charles Jackal, NBS Reporter"
3214,1775,RCMP Officer at Headquarters
6886,8839,Kathleen 'Kat' Harvey
8984,8839,Dr. James Harvey
14702,8839,Carrigan Crittenden
10713,8839,Paul 'Dibbs' Plutzker
159788,8839,Stretch (voice)
86434,8839,Stinkie (voice)
18,8839,Fatso (voice)
76239,8839,Vic DePhillippi
158037,8839,Amber Whitmire
15851,8839,Amelia Harvey
1037,20649,Det. Rocco Klein
1241,20649,Det. Larry Mazilli
18792,20649,Rodney Little
327,20649,Ronald 'Strike' Dunham
21353,20649,Victor Dunham
65827,20649,André the Giant
98887,20649,Tyrone 'Shorty' Jeeter
21848,20649,Iris Jeeter
98889,20649,Errol Barnes
86462,20649,Scientific
350,10329,Dr. Karen Ross
21043,10329,Dr. Peter Elliot
8874,10329,Captain Munro Kelly
13472,10329,Herkermer Homolka
31511,10329,Richard
10671,10329,R.B. Travis
982276,10329,Amy
23967,10329,Moira
95747,10329,Amy the Gorilla
52043,10329,Boyd
5292,8963,Lt. Commander Ron Hunter
193,8963,Captain Frank Ramsey
13525,8963,"Lt. Roy Zimmer, USS Alabama Communications Officer"
10477,8963,Chief of the Boat
110,8963,Lt. Peter 'WEAPS' Ince
4691,8963,Lt. Bobby Dougherty
27448,8963,Lt. Darik Westergaurd
113387,8963,Officer of the Deck Mahoney
154295,8963,Chief of the Watch Hunsicker
104503,8963,T.S.O. Billy Linkletter
73033,26564,Himself
95663,26564,Herself
1369235,26564,Himself
1369236,26564,Himself
1369237,26564,Himself
1250528,26564,Himself
3131,8068,El Mariachi
3136,8068,Carolina
22462,8068,Bucho
11159,8068,Short Bartender
884,8068,Buscemi
5295,8068,Right Hand
138,8068,Pick-Up Guy
53763,8068,Tavo
53764,8068,Zamira
11160,8068,Navajas
5292,8512,Ezekiel 'Easy' Rawlins
3197,8512,DeWitt Albright
3130,8512,Daphne Monet
1896,8512,Mouse Alexander
7868,8512,Matthew Terell
11067,8512,Todd Carter
35038,8512,Joppy
8354,8512,Degan Odell
55274,8512,Coretta James
55275,8512,Dupree Brouchard
62,1572,John McClane
16940,1572,Simon Peter Gruber
2231,1572,Zeus Carver
6804,1572,Joe Lambert
13023,1572,Connie Kowalski
17351,1572,Chief Cobb
141747,1572,Ricky Walsh
91421,1572,Targo
45337,1572,Katya
34395,1572,Charles Weiss
16850,13552,Amy Blue
1582,13552,Jordan White
51670,13552,Xavier Red
157847,13552,Peanut
61632,13552,Quickiemart Clerk
11152,13552,Clerk's Wife
136228,13552,TV Anchorman
18070,13552,Carnoburger Cashier
102979,13552,Stop 'n' Go Clerk
7489,13552,Brandi
6368,259209,Bella Ford
22169,259209,Ben Wainwright
9138,259209,Mrs. Wainwright
17648,259209,Jedd Wainwright
21343,259209,Con Wainwright
1232075,259209,Matty Wainwright
16700,259209,Arch Wilson
738,6520,King Arthur
1205,6520,Lancelot
15887,6520,Guinevere
29068,6520,Prince Malagant
15498,6520,Agravaine
34720,6520,Sir Kay
52375,6520,Sir Patrise
186032,6520,Sir Mador
202032,6520,Ralf
11857,6520,Oswald
18259,9073,Jesse
147,9073,Glen Greenwood
18261,9073,Annie Greenwood
18260,9073,Randolph Johnson
8184,9073,Nadine
17918,9073,Elvis
34,9073,Dwight Mercer
7430,9073,Kate Haley
4602,9073,John Milner
588,9073,Bill Wilcox
9012,10428,Dade Murphy / 'Crash Override' / 'Zero Cool'
11701,10428,Kate Libby / 'Acid Burn'
17772,10428,Joey Pardella
26457,10428,Emmanuel Goldstein / 'Cereal Killer'
28863,10428,Ramon Sanchez / 'Phantom Phreak'
26473,10428,Eugene Belford / 'The Plague' / Mr. Babbage
19958,10428,Lauren Murphy
65141,10428,Paul Cook / 'Lord Nikon'
11478,10428,Margo
17859,10428,S.S. Agent Richard Gill
6106,17447,Jeffrey
2387,17447,Sterling
42722,17447,Steve Howard
10205,17447,Debra Moorhouse
11870,17447,Ann Marwood Bartle
180422,17447,Darius
8536,17447,Tim
78729,17447,Father Dan
15415,17447,Dad
10386,17447,Mom
6384,9886,Johnny Mnemonic
2133,9886,Jane
3317,9886,Takahashi
21411,9886,J-Bone
16644,9886,Street Preacher
538687,9886,Shinji
9290,9886,Spider
23378,9886,Anna Kalmann
1646,9886,Ralfi
122159,9886,Pretty
16483,9482,Judge Joseph Dredd
2882,9482,Judge Hershey
23346,9482,Rico
60949,9482,Herman 'Fergee' Ferguson
920,9482,Judge Griffin
2201,9482,Chief Justice Fargo
64102,9482,Mean Machine
106765,9482,Judge Evelyn McGruder
6720,9482,Dr. Ilsa Hayden
9296,9482,Cadet Nathan Olmeyer
64998,19326,Tommy Collins
13445,19326,Monica
2283,19326,Frank
1535,19326,Harry
3093,19326,Judge Powell
16119,19326,Jed
6396,19326,Skeets
18262,19326,Principal Beasely
46924,19326,Sarah
55755,19326,Nathan
57387,9344,Telly
5916,9344,Ruby
2838,9344,Jenny
57389,9344,Casper
1187713,9344,Paul
1187714,9344,Stanly
1187715,9344,Zack
1187716,9344,Javier
1187717,9344,Luis
1187718,9344,Christian
884,9071,Nick Reve
2229,9071,Nicole Springer
20212,9071,Wolf
6474,9071,Chad Palomino
22970,9071,Tito
82220,9071,Wanda
171672,9071,Cora
18472,9071,Assistant Camera
105309,9071,Gaffer
2154,8973,Harry D'Amour
18916,8973,Philip Swann
10696,8973,Dorothea Swann
156136,8973,Valentin
1473,8973,Nix
8214,8973,Butterfield
56440,8973,Caspar Quaid
56441,8973,Jennifer Desiderio
3418,8973,Vinovich
55875,8973,Young Dorothea
13638,15730,David
73296,15730,Candy
78685,15730,Bernie
18658,15730,Benita
78686,15730,Jerri
5940,15730,Kane
3720,15730,Robert
237,15730,Sal
78687,15730,The Editor
78688,15730,The Drag Queen
5577,47608,Matt Leland
69597,47608,Casey Roberts
26457,47608,Eric
175540,47608,Duncan
162949,47608,Coach
11148,47608,Margaret Roberts
8693,47608,Richard Roberts
954763,47608,Joanna Leland
64025,47608,Adam Leland
14721,47608,Clifford Leland
11662,2293,Brodie Bruce
23646,2293,T.S. Quint
19144,2293,Rene Mosier
4174,2293,Brandi Svenning
880,2293,Shannon Hamilton
16484,2293,Gwen Turner
12132,2293,Mr. Jared Svenning
19302,2293,Jay
19303,2293,Silent Bob
23648,2293,Miss Ivannah
56895,9070,Kimberly Hart / Pink Ranger
50098,9070,Tommy Oliver / White Ranger
56896,9070,Billy Cranston / Blue Ranger
50096,9070,Adam Park / Black Ranger
56897,9070,Rocky DeSantos / Red Ranger
536099,9070,Aisha Campbell / Yellow Ranger
200201,9070,"Farkas ""Bulk"" Bulkmeier"
1215855,9070,Eugene 'Skull' Skullovitch
652,9070,Ivan Ooze
60464,9070,Dulcea
20,68274,Rebecca Trager Lott
12052,68274,Lucy Trager
3391,68274,Alberta Trager
2395,68274,Sylvie Morrow
32362,68274,
104799,68274,Jenny Morrow
1217865,68274,Drew Morrow
545828,48787,Billy Hughes
102754,48787,Karen Hughes
88519,48787,Andy Clarke
550752,48787,Arkadi
1281840,48787,Lyosha
12248,48787,The Reaper
47434,48787,
586221,48787,Janitor
223412,48787,
1165647,48787,
17257,34574,Nadja
8949,34574,Dracula / Dr. Van Helsing
5602,34574,Morgue Receptionist
2179,34574,Cassandra
15440,34574,Edgar
42993,34574,Jim
18277,1642,Angela Bennett/Ruth Marx
18325,1642,Jack Devlin
18326,1642,Dr. Alan Champion
18327,1642,Ruth Marx
18328,1642,Michael Bergstrom
6930,1642,Mrs. Bennett
1472,1642,Dale Hessman
553720,1642,WNN Anchor
29051,1642,Public Defender
15251,1642,Ben Phillips
3291,11472,Samuel Faulkner
1231,11472,Rebecca Taylor
74036,11472,Marty Dwyer
3234,11472,Gail Dwyer
4785,11472,Sean Fletcher
2157,11472,Dr. Kosevich
149209,11472,Lili
112085,11472,Truman
34486,11472,Shannon Dwyer
57674,11472,Molly Dwyer
7489,36196,Mary
23626,36196,Nigel
176628,36196,Derrick
8695,36196,Leo
56694,36196,Rene
1244266,36196,Judy Lindendorf
31282,36196,Hannah Buff
18161,36196,Kurt
4690,11980,Gabriel
13550,11980,Thomas Daggett
12519,11980,Katherine Henley
7036,11980,Simon
6163,11980,Jerry
110,11980,Lucifer
99,11980,Rachael
1206614,11980,Indian Healer
1525535,11980,Sandra
12021,58372,Rachel
3417,58372,Tom
349,58372,Lloyd
18248,58372,Pooty
1231,32646,Carol White
3982,32646,Greg White
14329,32646,Mover
54246,32646,Peter Dunning
54348,32646,Claire
6474,32646,Chris
69055,32646,Joyce
5151,32646,Becky - Auditorium Speaker
1397377,32646,Aerobics Instructor
1397378,32646,Barbara
3416,10533,Hester Prynne
64,10533,Rev. Arthur Dimmesdale
3087,10533,Roger Chillingworth
10360,10533,Horace Stonehall
3545,10533,Gov. John Bellingham
23709,10533,Harriet Hibbons
4002,10533,Rev. Thomas Cheever
55316,10533,Goody Mortimer
87007,10533,Goody Gotwick
13314,10533,Meredith Stonehall
103902,56088,Himself
16450,56088,Himself
19767,56088,Himself
2041,56088,Himself
153997,56088,Himself
5384,56088,Himself
107129,56088,Himself
82431,56088,Himself
19189,10802,Nomi Malone
6677,10802,Zack Carey
11150,10802,Cristal Connors
2683,10802,James Smith
2055,10802,Al Torres
105626,10802,Tony Moss
77279,10802,Molly Abrams
955883,10802,Henrietta 'Mama' Bazoom
9312,10802,Phil Newkirk
37254,10802,Mr. Karlman
1037,10149,Augustus 'Auggie' Wren
227,10149,Paul Benjamin
4808,10149,Tommy
10963,10149,Jerry
46395,10149,Dennis
15440,10149,Jimmy Rose
6195,10149,Thomas 'Rashid' Cole
2178,10149,Cyrus Cole
8893,10149,Ruby McNutt
15852,10149,Felicity
1204,18402,Grace King Bichon
6065,18402,Eddie Bichon
3087,18402,Wyly King
4800,18402,Georgia King
26467,18402,Emma Rae King
16841,18402,Jamie Johnson
1459064,18402,Caroline 'Doodlebug' Bichon
17348,18402,Hank Corrigan
1483630,18402,Aunt Rae
80780,18402,Eula
57395,9348,Sil
2282,9348,Xavier Fitch
147,9348,Preston Lennox
658,9348,Dr. Stephen Arden
2178,9348,"Dan Smithson, Empath"
1812,9348,Young Sil
19838,9348,Dr. Laura Baker
33713,9348,Aide
136482,9348,Mrs. Morris
102580,9348,Colleague
3087,139408,Mr. Cox
18992,139408,Don Day
3713,139408,Cora Day
6197,139408,Big Dave McDermot
78717,139408,Beatric Day (eldest daughter)
1387330,139408,Pauline Day
1274513,139408,Mary Day (as Francesca Ruth Eastwood)
177905,139408,Big Dave's driver
879,139408,Roy
11395,139408,Henry Nakai
5469,281,Lenny Nero
9780,281,Lornette 'Mace' Mason
3197,281,Max Peltier
3196,281,Faith Justin
7132,281,Burton Steckler
886,281,Dwayne Engelman
7486,281,Philo Gant
2683,281,Jeriko One
14607,281,Iris
11024,281,Anchor Woman
50,5967,Geneviève Emery
5476,5967,Guy
28608,5967,Madame Emery (Mutter)
46935,5967,Tante Élise
46936,5967,Roland Cassard
46937,5967,Madeleine
18767,5967,Aubin
46938,5967,Bernard
46939,5967,Jean
589,79593,Leann Netherwood
30613,79593,John Netherwood
20005,79593,Dana Clifton
147119,79593,Russell Clifton
1236832,79593,Janie
44621,79593,Sam Bennett
31391,79593,Jean Bennett
51582,79593,Officer David Carrey
195762,79593,Female Police Officer
156869,79593,Male Police Officer
723,47939,Jack McCloud
1161,47939,Jeanne Holman
4787,47939,Tom Holman
24535,47939,Phil
6067,47939,Coach Schramka
38085,47939,Adult Tom
4942,47939,Leland's Dad
6200,47939,Joyce
72862,47939,Scott
106119,47939,Brian's Father
6193,36834,Arthur Rimbaud
11207,36834,Paul Verlaine
40938,36834,Mathilde Maute
19068,36834,Isabelle Rimbaud
150916,36834,Rimbaud's Mother
1163055,36834,"Isabelle, as a child"
46274,36834,Frederic
1163056,36834,Vitalie
12952,36834,The Judge
146375,36834,Mrs. Maute De Fleurville
723,9090,Vida Boheme
10814,9090,Noxeema Jackson
5723,9090,Chi-Chi Rodriguez
8893,9090,Carol Ann
52474,9090,Bobby Ray
78589,9090,Rachel Tensions
2157,9090,John Jacob Jingleheimer Schmidt (uncredited)
17488,9090,Clara
10401,9090,Beatrice
3229,9090,Virgil
23880,3512,Casey Ryback
10866,3512,Travis Dane
5616,3512,Penn
25541,3512,Sarah Ryback
9779,3512,Bobby Zachs
11803,3512,1. Mercenary
32286,3512,2. Mercenary
32287,3512,3. Mercenary
32288,3512,Female Mercenary
32289,3512,Admiral Bates
1533,52856,Selma Lidz
1241,52856,Sid Lidz
50807,52856,Danny Lidz
1238944,52856,Steven Lidz
7868,52856,Arthur Lidz
3664,77350,herself
56696,77350,himself
56367,77350,herself
547866,77350,himself
533007,77350,herself
588627,77350,as herself
33665,77350,as herself
6384,9560,Paul Sutton
37946,9560,Victoria Aragón
5401,9560,Don Pedro Aragón
7353,9560,María José Aragón
1194312,9560,Guadelupe Aragón
23959,9560,Betty Sutton
3753,9560,Alberto Aragón
6862,9560,"Pedro Aragón, Jr."
1269,9804,Mariner
59350,9804,Drifter
3432,9804,Gatesman
49832,9804,Enforcer
59352,9804,Elder / Survivor
10478,9804,Helen
2778,9804,Deacon
70851,9804,Pilot
47458,9804,Priam
1240,9804,Banker
